641,42853,666: The Mark of the Beast. ,4,Fleetway/Quality. ,1,1,1.2,,
642,42854,666: The Mark of the Beast. ,5,Fleetway/Quality. ,1,1,1.2,,
643,42855,666: The Mark of the Beast. ,6,Fleetway/Quality. ,1,1,1.2,,
644,42856,666: The Mark of the Beast. ,7,Fleetway/Quality. ,1,1,1.2,,
645,42857,666: The Mark of the Beast. ,8,Fleetway/Quality. ,1,1,1.2,,
646,42858,666: The Mark of the Beast. ,9,Fleetway/Quality. ,1,1,1.2,,
647,44645,68,1,Image ,1,1,2,,
648,77618,7 Against Chaos Authors: Harlan Ellison ,\N,null,\N,1,18.99,,
649,43431,7 Brothers (John Woo's). ,1A. ,Virgin. ,1,1,2,,
650,43433,7 Brothers (John Woo's). ,3,Virgin. ,1,1,2,,
651,43435,7 Brothers (John Woo's). ,3A. ,Virgin. ,1,1,2,,
652,50925,7 Brothers (John Woo's). ,4,Virgin. ,1,1,2,,
653,43689,7 Brothers (John Woo's). ,5,Virgin. ,1,1,2,,
654,60245,7 Brothers (John Woo's). ,1,Virgin. ,2,1,2,,
655,52630,7 Brothers (John Woo's). ,2,Virgin. ,2,1,2,,
656,58450,7 Brothers (John Woo's). ,4,Virgin. ,2,1,2,,
657,56504,7 Brothers (John Woo's). ,5,Virgin. ,2,1,2,,
658,42598,7 Guys of Justice. ,2,False Idol Studios. ,1,1,1.5,,
659,42599,7 Guys of Justice. ,6,False Idol Studios. ,1,1,1.5,,
660,42600,7 Guys of Justice. ,7,False Idol Studios. ,1,1,1.5,,
661,42601,7 Guys of Justice. ,8,False Idol Studios. ,1,1,1.5,,
662,42602,7 Guys of Justice. ,9,False Idol Studios. ,1,1,1.5,,
663,63765,76,2,Image. ,1,1,2,,
664,63766,76,3,Image. ,1,1,2,,
665,32260,777: The Wrath. ,1,Avatar. ,1,1,1.5,,
666,32271,777: The Wrath. ,2,Avatar. ,1,1,1.5,,
667,32282,777: The Wrath. ,3,Avatar. ,1,1,1.5,,
668,30899,7th Sea: Absolution. ,1,Studio G. ,1,1,1.5,,
669,30909,7th Sea: Absolution. ,2,Studio G. ,1,1,1.5,,
670,30925,7th Sea: Absolution. ,3,Studio G. ,1,1,1.5,,
671,30944,7th Sea: Absolution. ,4,Studio G. ,1,1,1.5,,
672,30945,7th Sea: Prelude to Ruin.,2,Studio G.,1,1,1.5,,
673,30948,7th System (Set 1-6). ,1,Sirius. ,1,1,9.99,,
674,30947,7th System. ,1,Sirius. ,1,1,1.5,,
675,23338,86 Voltz: The Dead Girl.,1,Image.,1,1,4.5,,
676,60285,893 Subtitle: . Author: Jack Hsu. Format: Trade Paperback.. ,\N,null,\N,1,10.99,,
677,44473,8th Doctor: Plague,\N,\N,\N,1,60,,
678,44467,8th Doctor:Painting,\N,\N,\N,1,50,,
679,48848,8th Moon Pirates,\N,\N,\N,1,60,,
680,53587,9 Lives. ,1,Neko. ,1,1,1.8,,
681,35880,9-11 September 11th 2001 vol. 2: The World's Finest Comic Book Writers and Artists Tell Stories to Remember.,\N,\N,\N,1,7.5,,
682,50924,99 Origins Preview Special. ,1,Teshkeel. ,1,1,1,,
683,63855,99,5,Teshkeel. ,1,1,2,,
684,44474,9th Doctor: Art Attack page 6,\N,\N,\N,1,100,,
685,44475,9th Doctor: Art Attack page 8,\N,\N,\N,1,100,,
686,44476,9th Doctor: Development,\N,\N,\N,1,100,,
687,59396,Captain America: Mythos. ,1,Marvel. ,1,1,2.75,,
688,77169,A + X = Awesome,\N,\N,\N,1,13.5,,
689,31903,A Bag of Anteaters. ,1,Slave Labour Graphics. ,1,1,1.5,,
690,62953,A Cat Named Haiku  Author: Mark Poulton Format:Paperback ,\N,null,\N,1,4.35,,
691,60236,A Family Matter Author: Will Eisner Format: Trade Paperback. ,\N,null,\N,1,11.99,,
692,76733,A Game of Thrones (George R.R. Martin's). . ,10,Dynamite. ,1,1,3,,
693,78878,A Game of Thrones (George R.R. Martin's). . ,11,Dynamite. ,1,1,3,,
694,76728,A Game of Thrones (George R.R. Martin's). . ,11,Dynamite. ,1,1,3,,
695,78881,A Game of Thrones (George R.R. Martin's). . ,12,Dynamite. ,1,1,3,,
696,76732,A Game of Thrones (George R.R. Martin's). . ,12,Dynamite. ,1,1,3,,
697,78880,A Game of Thrones (George R.R. Martin's). . ,13,Dynamite. ,1,1,3,,
698,78879,A Game of Thrones (George R.R. Martin's). . ,14,Dynamite. ,1,1,3,,
699,78882,A Game of Thrones (George R.R. Martin's). . ,15,Dynamite. ,1,1,3,,
700,80726,A Game of Thrones (George R.R. Martin's). . ,16,Dynamite. ,1,1,3,,
701,70677,A Game of Thrones (George R.R. Martin's). . ,3,Dynamite. ,1,1,3,,
702,71310,A Game of Thrones (George R.R. Martin's). . ,4,Dynamite. ,1,1,3,,
703,72250,A Game of Thrones (George R.R. Martin's). . ,5,Dynamite. ,1,1,3,,
704,72646,A Game of Thrones (George R.R. Martin's). . ,6,Dynamite. ,1,1,3,,
705,75668,A Game of Thrones (George R.R. Martin's). . ,7A. ,Dynamite. ,1,1,3,,
706,75667,A Game of Thrones (George R.R. Martin's). . ,8,Dynamite. ,1,1,3,,
707,76238,A Game of Thrones (George R.R. Martin's). . ,9,Dynamite. ,1,1,3,,
708,79751,A God Somewhere Author: John Arcudi Format: Trade Paperback ,\N,null,\N,1,13.5,,
709,68609,A History of Violence Author: John Wagner Format: Digest Paperback ,\N,null,\N,1,10.99,,
710,73784,A Legacy of Shadows. ,1,Crow Comics. ,1,1,2,,
711,46018,A Man Called Kev Subtitle: Writer: Garth Ennis Format: Trade Paperback ,\N,null,\N,1,9.99,,
712,37901,A Man Called Kev. ,1,WildStorm. ,1,1,2.2,,
713,40548,A Man Called Kev. ,2,WildStorm. ,1,1,2.2,,
714,41096,A Man Called Kev. ,3,WildStorm. ,1,1,2.2,,
715,41097,A Man Called Kev. ,4,WildStorm. ,1,1,2.2,,
716,44435,A Man Called Kev. ,5,WildStorm. ,1,1,2.2,,
717,59168,A Murder of Scarecrows,\N,\N,\N,1,7.5,,
718,46428,A Next. ,12,Marvel. ,1,1,1.2,,
719,9161,A Next. ,3,Marvel. ,1,1,1.2,,
720,9162,A Next. ,4,Marvel. ,1,1,1.2,,
721,9164,A Next. ,6,Marvel. ,1,1,1.2,,
722,73477,"A Princess of Mars Author: Edgar Rice Burroughs, Ian Edginton Format: Trade Paperback ",\N,null,\N,1,11.99,,
723,48831,A Shaktar Practices Fjkn Zn,\N,\N,\N,1,40,,
724,80994,A Voice in the Dark. ,2,Image. ,1,1,3,,
725,75340,A vs X. ,1,Marvel. ,1. …,1,3,,
726,72786,A vs X. ,1B. ,Marvel. ,1. …,1,8.5,,
727,72628,A vs X. ,2A. ,Marvel. ,1. Steve McNiven Fight Poster Variant Cover. ,1,10.5,,
728,75530,A vs X. ,3,Marvel. ,1. …,1,3,,
729,75341,A vs X. ,4,Marvel. ,1. …,1,3,,
730,75342,A vs X. ,5,Marvel. ,1. …,1,3,,
731,74713,A vs X. ,5A. ,Marvel. ,1. Steve McNiven Fight Poster Variant Cover. ,1,10.5,,
732,75211,A vs X. ,6,Marvel. ,1. …,1,3,,
733,74877,A vs X. ,6A. ,Marvel. ,1. Steve McNiven Fight Poster Variant Cover. ,1,8.5,,
734,76210,A vs X: Consequences. ,2,Marvel. ,1,1,3,,
735,76209,A vs X: Consequences. ,3,Marvel. ,1,1,3,,
736,75240,A vs X: Consequences. ,3A. ,Marvel. ,1,1,8.5,,
737,76807,A vs X: Consequences. ,4,Marvel. ,1,1,3,,
738,76806,A vs X: Consequences. ,5,Marvel. ,1,1,3,,
739,75851,A+X. ,1,Marvel. ,1,1,3,,
740,78927,A+X. ,1,Marvel. ,11,1,3,,
741,79521,A+X. ,12,Marvel. ,1,1,3,,
742,79822,A+X. ,13,Marvel. ,1,1,3,,
743,80141,A+X. ,14,Marvel. ,1,1,3,,
744,76212,A+X. ,2,Marvel. ,1,1,3,,
745,75731,A+X. ,2C. ,Marvel. ,1,1,12.5,,
746,76592,A+X. ,3,Marvel. ,1,1,3,,
747,76915,A+X. ,4,Marvel. ,1,1,3,,
748,77334,A+X. ,5,Marvel. ,1,1,3,,
749,77333,A+X. ,6,Marvel. ,1,1,3,,
750,79423,A+X Subtitle: Volume 2 A+X = Amazing Author: Vaious Format: Trade Paperback ,\N,null,\N,1,13.5,,
751,64272,A-Team: Shotgun Wedding. ,2,IDW. ,1,1,3,,
752,69439,A-Team: Shotgun Wedding. ,3,IDW. ,1,1,3,,
753,69440,A-Team: Shotgun Wedding. ,4,IDW. ,1,1,3,,
754,69438,A-Team: War Stories - B.A. ,1,IDW. ,1,1,3,,
755,69435,A-Team: War Stories - Face. ,1,IDW. ,1,1,3,,
756,69437,A-Team: War Stories - Hannibal. ,1,IDW. ,1,1,3,,
757,69436,A-Team: War Stories - Murdock. ,1,IDW. ,1,1,3,,
758,33727,A.L.I.E.E.E.N.,\N,\N,\N,1,7.99,,
759,30853,A1 Sketchbook (Warpsmith Cover).,1,Atomeka.,2,1,6.5,,
760,79434,A1 Subtitle: The World's Greatest Comics Author: Various Format: Hardback ,\N,null,\N,1,15.99,,
761,30855,A1 True Life Bikini Confidential ,1,Atomeka. ,2,1,4,,
762,78402,A1. ,1A. ,Atomeka. ,1,1,3,,
763,78403,A1. ,1B. ,Atomeka. ,1,1,3,,
764,78400,A1. ,2A. ,Atomeka. ,1,1,3,,
765,78401,A1. ,2B. ,Atomeka. ,1,1,3,,
766,78811,A1. ,3,Atomeka. ,1,1,3,,
767,78812,A1. ,3A. ,Atomeka. ,1,1,3,,
768,78813,A1. ,3B. ,Atomeka. ,1,1,3,,
769,67207,Aaron and Ahmed,\N,\N,\N,1,18.99,,
770,61369,Aaron Strips. ,3,Image. ,1,1,2,,
771,54623,Aarrgghh!! Its War,\N,\N,\N,1,19.99,,
772,30951,Abadazad.,1,CrossGen.,1,1,1.5,,
773,30952,Abadazad.,1,CrossGen.,1,1,1.5,,
774,71556,Abattoir. ,1,Radical. ,1,1,3,,
775,44369,ABC Warriors : Khronicles of Khaos,\N,\N,\N,1,10.99,,
776,79752,ABC Warriors Subtitle: Return to Earth Author: Pat Mills Format: Hardback ,\N,null,\N,1,14.99,,
777,80752,ABC Warriors: Solo Missions,\N,\N,\N,1,13.99,,
778,61887,ABC Warriors: The Volgan War,\N,\N,\N,1,13.99,,
779,62546,ABC Warriors: The Volgan War 2,\N,\N,\N,1,13.99,,
780,68250,ABC Warriors: The Volgan War 4,\N,\N,\N,1,14.99,,
781,41110,ABC: A-Z - Greyshirt & Cobweb. ,1,Americas Best Comics. ,1,1,2.75,,
782,51673,ABC: A-Z - Terra Obscura & Splash Brannigan. ,1,Americas Best Comics. ,1,1,2.75,,
783,14123,ABC: A-Z - Tom Strong & Jack B. Quick. ,1,Americas Best Comics. ,1,1,2.75,,
784,72124,Abe Sapien The Devil Does Not Jest And Other Stories,\N,\N,\N,1,13.5,,
785,79763,Abe Sapien volume 3: Dark And Terrible and The New Race of Man,\N,\N,\N,1,14.99,,
786,78447,Abe Sapien. ,1,Dark Horse. ,1,1,2.65,,
787,78446,Abe Sapien. ,2,Dark Horse. ,1,1,2.65,,
788,78445,Abe Sapien. ,3,Dark Horse. ,1,1,2.65,,
789,78814,Abe Sapien. ,4,Dark Horse. ,1,1,2.65,,
790,79898,Abe Sapien. ,5,Dark Horse. ,1,1,2.65,,
791,79899,Abe Sapien. ,6,Dark Horse. ,1,1,2.65,,
792,80843,Abe Sapien. ,7,Dark Horse. ,1,1,2.65,,
793,80844,Abe Sapien. ,8,Dark Horse. ,1,1,2.65,,
794,64734,Abe Sapien: The Abyssal Plain. ,1,Dark Horse. ,1,1,2.65,,
795,69376,Abe Sapien: The Abyssal Plain. ,1A. ,Dark Horse. ,1,1,2.65,,
796,69285,Abe Sapien: The Abyssal Plain. ,2,Dark Horse. ,1,1,2.65,,
797,70413,Abe Sapien: The Devil Does Not Jest. ,1,Dark Horse. ,1. …,1,2.65,,
798,68930,Abe Sapien: The Devil Does Not Jest. ,1A. ,Dark Horse. ,1. Francesco Francavi…,1,3.5,,
799,70414,Abe Sapien: The Devil Does Not Jest. ,2,Dark Horse. ,1. …,1,2.65,,
800,63760,Abe Sapien: The Drowning. ,1,Dark Horse. ,1,1,2,,
801,55906,Abe Sapien: The Drowning. ,2,Dark Horse. ,1,1,2,,
802,55263,Abe Sapien: The Drowning. ,3,Dark Horse. ,1,1,2,,
803,63704,Abe Sapien: The Drowning. ,4,Dark Horse. ,1,1,2,,
804,63705,Abe Sapien: The Drowning. ,5,Dark Horse. ,1,1,2,,
805,63706,Abe Sapien: The Haunted Boy. ,1,Dark Horse. ,1,1,2.65,,
806,61532,Abe Sapien: The Haunted Boy. ,1,Dark Horse. ,1,1,3,,
807,32371,Abel Format: Paperback ,\N,null,\N,1,9.99,,
808,17549,Abiding Perdition.,1,Markosia.,1,1,2.4,,
809,20314,Abiding Perdition.,1,Markosia.,1,1,2.4,,
810,20315,Abiding Perdition.,1,Markosia.,1,1,2.4,,
811,20316,Abiding Perdition.,1,Markosia.,1,1,2.4,,
812,17550,Abiding Perdition.,3,Markosia.,1,1,2.4,,
813,38355,Abiding Perdition. ,4,Markosia. ,1,1,2.4,,
814,33273,Abiding Perdition. ,5A. ,Markosia. ,1,1,2.4,,
815,50029,Abiding Perdition. ,6A. ,Markosia. ,1,1,2.4,,
816,39380,Abraxas and The Earthman Author: Rick Veitch Format: Trade Paperback ,\N,null,\N,1,10.99,,
817,69012,Absolute Identity Crisis,\N,\N,\N,1,75,,
818,69889,Absolute Promethea 3. Author: Alan Moore. Format: Hardback. ,\N,null,\N,1,75,,
819,63781,Absolution. ,3,Avatar. ,1,1,3,,
820,71064,Absolution. ,4,Avatar. ,1,1,3,,
821,65088,Absolution. ,6,Avatar. ,1,1,3,,
822,80830,Absolution: Rubicon. ,2,Avatar. ,1,1,3,,
823,78711,Absolution: Rubicon. ,2B. ,Avatar. ,1,1,3,,
824,30954,"Abyss, The. ",1,Dark Horse. ,1,1,1.5,,
825,49104,"Abyss, The. ",2,Dark Horse. ,1,1,1.5,,
826,13806,Accelerate. ,1,Vertigo. ,1,1,1.5,,
827,13807,Accelerate. ,2,Vertigo. ,1,1,1.5,,
828,26600,Accelerate. ,4,Vertigo. ,1,1,1.5,,
829,21386,Accident Man. ,1,Dark Horse. ,1,1,1.2,,
830,30956,Accident Man. ,2,Dark Horse. ,1,1,1.2,,
831,30957,Accident Man. ,3,Dark Horse. ,1,1,1.2,,
832,60737,"Achewood Volume 2 : Worst Song, Played on Ugliest Guitar HC",\N,\N,\N,1,10.99,,
833,65390,Achewood Volume 2: A Home for Scared People.,\N,\N,\N,1,14.99,,
834,32999,Acme Catalog,\N,\N,\N,1,9.99,,
835,67268,Acme Novelty Library #20 Subtitle: Lint Author: Chris Ware Format: Hardcover ,\N,null,\N,1,17.99,,
836,30958,Acme Novelty Library.,3,Fantagraphics.,1,1,2.5,,
837,77072,Action Comics 2: Bulletproof,\N,\N,\N,1,18.99,,
838,79758,Action Comics 2: Bulletproof,\N,\N,\N,1,12.99,,
839,9064,Action Force Monthly. ,1,Marvel. ,1,1,4,,
840,75119,Action Force Monthly. ,11,Marvel. ,1,1,1,,
841,75120,Action Force Monthly. ,14,Marvel. ,1,1,1,,
842,75117,Action Force Monthly. ,2,Marvel. ,1,1,1,,
843,47333,Action Force Monthly. ,4,Marvel. ,1,1,1.5,,
844,75118,Action Force Monthly. ,6,Marvel. ,1,1,1,,
845,9065,Action Force Monthly. ,8,Marvel. ,1,1,1.5,,
846,51505,Action Philosophers Giant Size Thing Volume 3,\N,\N,\N,1,5.99,,
847,41081,Action Philosophers Volume 2.,\N,\N,\N,1,6.99,,
848,53980,Action Philosophers. ,5,Evil Twin Comics. ,1,1,2,,
849,57006,Action Philosophers. ,9,Evil Twin Comics. ,1,1,2,,
850,30959,Actionopolis.,1,Antarctic Press.,1,1,4.5,,
851,30961,Actionopolis.,1,Antarctic Press.,1,1,4.5,,
852,50720,Ad Police Volume 1.,\N,\N,\N,1,7.99,,
853,11760,Adam Strange (mini). ,1,DC. ,1,1,2.2,,
854,55855,Adam Strange (mini). ,1,DC. ,1,1,2.2,,
855,12300,Adam Strange (mini). ,2,DC. ,1,1,2.2,,
856,55856,Adam Strange (mini). ,2,DC. ,1,1,2,,
857,11771,Adam Strange (mini). ,3,DC. ,1,1,2.2,,
858,55857,Adam Strange (mini). ,3,DC. ,1,1,2,,
859,11779,Adam Strange (mini). ,4,DC. ,1,1,2.2,,
860,11782,Adam Strange (mini). ,5,DC. ,1,1,2.2,,
861,11784,Adam Strange (mini). ,6,DC. ,1,1,2.2,,
862,12302,Adam Strange (mini). ,7,DC. ,1,1,2.2,,
863,12304,Adam Strange (mini). ,8,DC. ,1,1,2.2,,
864,59567,Adam: Legend of the Blue Marvel. ,1,Marvel. ,1,1,3,,
865,59566,Adam: Legend of the Blue Marvel. ,2,Marvel. ,1,1,3,,
866,59337,Adam: Legend of the Blue Marvel. ,3,Marvel. ,1,1,3,,
867,59896,Adam: Legend of the Blue Marvel. ,4,Marvel. ,1,1,3,,
868,59466,Adam: Legend of the Blue Marvel. ,5,Marvel. ,1,1,3,,
869,30962,Adolescent Radioactive Blackbelt Hamsters Classics.,1,Parody Press.,1,1,1,,
870,57520,Adolescent Radioactive Blackbelt Hamsters. ,1,Dynamite Entertainment. ,1,1,2.35,,
871,57544,Adolescent Radioactive Blackbelt Hamsters. ,1A. ,Dynamite Entertainment. ,1. Mi…,1,2.35,,
872,63713,Adolescent Radioactive Blackbelt Hamsters. ,2,Dynamite Entertainment. ,1. &nb…,1,2.35,,
873,57557,Adolescent Radioactive Blackbelt Hamsters. ,3,Dynamite Entertainment. ,1,1,2.35,,
874,57521,Adolescent Radioactive Blackbelt Hamsters. ,4,Dynamite Entertainment. ,1,1,2.35,,
875,45130,Advanced Dungeons & Dragons Annual. ,1,DC. ,1,1,2,,
876,45131,Advanced Dungeons & Dragons Annual. ,1,DC. ,1,1,2,,
877,45094,Advanced Dungeons & Dragons. ,19,DC. ,1,1,1.8,,
878,45127,Advanced Dungeons & Dragons. ,32,DC. ,1,1,1.8,,
879,45128,Advanced Dungeons & Dragons. ,33,DC. ,1,1,1.8,,
880,45085,Advanced Dungeons & Dragons. ,7,DC. ,1,1,1.8,,
881,21571,Advent Rising: Rock the Planet. ,1,360 Jam. ,1,1,1.5,,
882,38353,Advent Rising: Rock the Planet. ,2,360 Jam. ,1,1,1.5,,
883,38354,Advent Rising: Rock the Planet. ,3,360 Jam. ,1,1,1.5,,
884,11820,Adventure Comics 80 Page Giant. ,1,DC. ,1,1,2.75,,
885,59336,Adventure Comics. ,0,DC. ,1. (2009) Origins & Omens Tie-In…,1,0.75,,
886,11786,Adventure Comics. ,304,DC. ,1,1,15,,
887,11787,Adventure Comics. ,311,DC. ,1,1,15,,
888,11788,Adventure Comics. ,312,DC. ,1,1,15,,
889,11790,Adventure Comics. ,313,DC. ,1,1,20,,
890,11789,Adventure Comics. ,316,DC. ,1,1,15,,
891,65741,Adventure Comics. ,318,DC. ,1,1,10,,
892,44758,Adventure Comics. ,323,DC. ,1,1,8,,
893,65739,Adventure Comics. ,325,DC. ,1,1,8,,
894,11791,Adventure Comics. ,327,DC. ,1,1,12,,
895,65742,Adventure Comics. ,330,DC. ,1,1,8,,
896,11793,Adventure Comics. ,333,DC. ,1,1,8,,
897,11794,Adventure Comics. ,334,DC. ,1,1,8,,
898,11795,Adventure Comics. ,335,DC. ,1,1,6,,
899,11796,Adventure Comics. ,336,DC. ,1,1,6,,
900,11797,Adventure Comics. ,339,DC. ,1,1,6,,
901,65743,Adventure Comics. ,342,DC. ,1,1,8,,
902,65740,Adventure Comics. ,344,DC. ,1,1,8,,
903,11798,Adventure Comics. ,346,DC. ,1,1,15,,
904,11799,Adventure Comics. ,347,DC. ,1,1,8,,
905,44756,Adventure Comics. ,349,DC. ,1,1,7,,
906,11800,Adventure Comics. ,350,DC. ,1,1,8,,
907,44759,Adventure Comics. ,353,DC. ,1,1,7,,
908,44757,Adventure Comics. ,358,DC. ,1,1,6,,
909,11801,Adventure Comics. ,366,DC. ,1,1,9,,
910,11802,Adventure Comics. ,367,DC. ,1,1,6,,
911,11805,Adventure Comics. ,379,DC. ,1,1,9,,
912,11806,Adventure Comics. ,428,DC. ,1,1,18,,
913,61270,Adventure Comics. ,430,DC. ,1,1,12,,
914,45139,Adventure Comics. ,432,DC. ,1,1,5,,
915,11807,Adventure Comics. ,433,DC. ,1,1,6,,
916,11808,Adventure Comics. ,434,DC. ,1,1,9,,
917,11809,Adventure Comics. ,435,DC. ,1,1,9,,
918,11810,Adventure Comics. ,436,DC. ,1,1,9,,
919,49554,Adventure Comics. ,437,DC. ,1,1,8,,
920,11811,Adventure Comics. ,438,DC. ,1,1,8,,
921,45849,Adventure Comics. ,441,DC. ,1,1,3.5,,
922,40160,Adventure Comics. ,443,DC. ,1,1,2.5,,
923,46104,Adventure Comics. ,453,DC. ,1,1,4,,
924,49680,Adventure Comics. ,459,DC. ,1,1,6,,
925,49678,Adventure Comics. ,463,DC. ,1,1,5,,
926,49679,Adventure Comics. ,466,DC. ,1,1,5,,
927,40159,Adventure Comics. ,468,DC. ,1,1,2.5,,
928,40161,Adventure Comics. ,469,DC. ,1,1,2.5,,
929,11815,Adventure Comics. ,473,DC. ,1,1,2.5,,
930,11816,Adventure Comics. ,474,DC. ,1,1,2.5,,
931,11817,Adventure Comics. ,475,DC. ,1,1,2.5,,
932,11818,Adventure Comics. ,476,DC. ,1,1,2.5,,
933,11819,Adventure Comics. ,477,DC. ,1,1,1.8,,
934,49065,Adventure Comics. ,478,DC. ,1,1,1.8,,
935,68804,Adventure Comics. ,507,DC. ,1. …,1,3,,
936,62881,Adventure Comics. ,507A. ,DC. ,1. Francis Manapul Adventure Comics 507 Varia,1,3.5,,
937,62970,Adventure Comics. ,508,DC. ,1,1,3,,
938,63948,Adventure Comics. ,513,DC. ,1,1,3,,
939,68093,Adventure Comics. ,515,DC. ,1,1,3,,
940,68805,Adventure Comics. ,517,DC. ,1. …,1,3,,
941,68094,Adventure Comics. ,518,DC. ,1,1,3,,
942,68095,Adventure Comics. ,519,DC. ,1,1,3,,
943,68096,Adventure Comics. ,520,DC. ,1,1,3,,
944,68098,Adventure Comics. ,522,DC. ,1,1,2,,
945,69356,Adventure Comics. ,527,DC. ,1,1,2,,
946,73136,Adventure Comics. ,528,DC. ,1,1,2,,
947,73137,Adventure Comics. ,529,DC. ,1,1,2,,
948,73138,Adventure Comics. ,529,DC. ,1,1,2,,
949,47335,Adventure into Fear. ,29,Marvel. ,1,1,3,,
950,75733,Adventure Time Author: Ryan North Format: Trade Paperback ,\N,null,\N,1,10.99,,
951,80993,Adventure Time 2013 Spooktacular. ,1,Kaboom!. ,1,1,3.65,,
952,78820,Adventure Time 2013 Summer Special. ,1,Boom! Studios. ,1,1,3.65,,
953,78267,Adventure Time Presents: Marceline and the Scream Queens.. ,6,Kaboom. ,1,1,3,,
954,78262,Adventure Time with Fionna & Cake ,3,Kaboom. ,1,1,3,,
955,78264,Adventure Time with Fionna & Cake ,4,Kaboom. ,1,1,3,,
956,78265,Adventure Time with Fionna & Cake ,4A. ,Kaboom. ,1,1,3,,
957,78817,Adventure Time with Fionna & Cake ,5,Kaboom. ,1,1,3,,
958,78816,Adventure Time with Fionna & Cake ,6,Kaboom. ,1,1,3,,
959,78261,Adventure Time. ,12A. ,Kaboom. ,1,1,3,,
960,78255,Adventure Time. ,13,Kaboom. ,1,1,3,,
961,78256,Adventure Time. ,13A. ,Kaboom. ,1,1,3,,
962,78247,Adventure Time. ,14,Kaboom. ,1,1,3,,
963,78248,Adventure Time. ,14A. ,Kaboom. ,1,1,3,,
964,78253,Adventure Time. ,15,Kaboom. ,1,1,3,,
965,79457,Adventure Time. ,15D. ,Kaboom. ,1. Chicago Comic Expo Variant…,1,7.5,,
966,78251,Adventure Time. ,16,Kaboom. ,1,1,3,,
967,78252,Adventure Time. ,16A. ,Kaboom. ,1,1,3,,
968,78819,Adventure Time. ,17,Kaboom. ,1,1,3,,
969,78246,Adventure Time. ,17A. ,Kaboom. ,1,1,3,,
970,78250,Adventure Time. ,19,Kaboom. ,1,1,3,,
971,78815,Adventure Time: Candy Capers. ,2,Kaboom. ,1,1,3,,
972,79900,Adventure Time: Candy Capers. ,4,Kaboom. ,1,1,3,,
973,79901,Adventure Time: Candy Capers. ,4A. ,Kaboom. ,1,1,3,,
974,81040,Adventure Time: The Flip Side. ,2A. ,Kaboom!. ,1,1,3,,
975,49109,Adventurers. ,6,Adventure Comics. ,3,1,1,,
976,11823,Adventures in the DC Universe. ,2,DC. ,1,1,1.25,,
977,53393,Adventures in the DC Universe. ,4,DC. ,1,1,1.25,,
978,56741,Adventures in the DC Universe. ,5,DC. ,1,1,1.25,,
979,11821,Adventures in the DC Universe. ,7,DC. ,1,1,1.25,,
980,11822,Adventures in the DC Universe. ,8,DC. ,1,1,1.25,,
981,13809,Adventures in the Rifle Brigade. ,2,Vertigo. ,1,1,2,,
982,26588,Adventures in the Rifle Brigade: Operation Bollock. ,2,Vertigo. ,1,1,2,,
983,26590,Adventures in the Rifle Brigade: Operation Bollock. ,3,Vertigo. ,1,1,2,,
984,71353,Adventures into Mindless Self Indulgence. ,1,Image. ,1,1,3,,
985,76487,Adventures into the Unknown 2,\N,\N,\N,1,37.99,,
986,61365,Adventures of Aaron. ,1,Image. ,1,1,2,,
987,61368,Adventures of Aaron. ,100,Image. ,1,1,2,,
988,61366,Adventures of Aaron. ,2,Image. ,1,1,2,,
989,61367,Adventures of Aaron. ,3,Image. ,1,1,2,,
990,35472,Adventures of Barry Ween Boy Genius 2.0. ,2,Oni. ,1,1,2.5,,
991,31917,Adventures of Barry Ween Boy Genius: Monkey Tales. ,4,Oni. ,1,1,2,,
992,31919,Adventures of Barry Ween Boy Genius: Monkey Tales. ,5,Oni. ,1,1,2,,
993,31922,Adventures of Barry Ween Boy Genius: Monkey Tales. ,6,Oni. ,1,1,2,,
994,46218,Adventures of Cyclops & Phoenix. ,1,Marvel. ,1,1,3,,
995,47591,Adventures of Cyclops & Phoenix. ,3,Marvel. ,1,1,2,,
996,68382,Adventures of Professor Thintwhistle & His Incredible Aether Flyer,\N,\N,\N,1,10.99,,
997,36178,"Adventures of Red Sonja 1, The. Author: Roy Thomas, Bruce Jones. Format: Trade Paperback. ",\N,null,\N,1,9.99,,
998,65395,Adventures of Red Sonja 3,\N,\N,\N,1,18.99,,
999,76904,Adventures of Superman Subtitle : Jose Luis Garcia-Lopez Author:Various Format: Trade Paperback. ,\N,null,\N,1,29.99,,
1000,46757,Adventures of Tintin:Cigars of the Pharaoh Author: Herge Volume: Format: Trade Hardback ,\N,null,\N,1,16.99,,
1001,35594,Adventuring Accessories Pack II,\N,\N,\N,1,5.99,,
1002,33725,Aeon Flux,\N,\N,\N,1,8.5,,
1003,20321,Aeon Flux.,2,Dark Horse.,1,1,2.2,,
1004,35533,Aeschylus Gladiator with Trident.,\N,\N,\N,1,2.7,,
1005,48980,After the Cape 1. Subtitle: How Far To Fall. Author: Howard Wong. Format: Trade Paperback.. ,\N,null,\N,1,8.5,,
1006,55533,After the Cape 2. Subtitle: All Fall Down. Author: Howard Wong. Format: Trade Paperback.. ,\N,null,\N,1,8.5,,
1007,54657,After the Cape. ,1,Image. ,1,1,2,,
1008,53981,After the Cape. ,2,Image. ,1,1,2,,
1009,55026,After the Cape. ,1,Image. ,2,1,2,,
1010,72315,Age of Apocalypse. ,1,Marvel. ,1,1,2,,
1011,76692,Age of Apocalypse. ,10,Marvel. ,1,1,2,,
1012,77977,Age of Apocalypse. ,11,Marvel. ,1,1,2,,
